,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,h_f,missing_type,a,vp_a,LW_in,e_a,Discharge
180,2021-01-25 12:00:00,0.027,-12.02,68.97,2.357,621.168,683.5,0,683.5,0,0,5.0,-,0.35,1.676,0.0,0.0,60.0
181,2021-01-25 13:00:00,0.0,-11.17,64.92,3.048,620.431,714.8,0,714.8,0,0,5.0,-,0.35,1.689,0.0,0.0,60.0
182,2021-01-25 14:00:00,0.0,-10.19,56.32,3.309,619.988,496.8,0,496.8,0,0,5.0,-,0.35,1.585,0.0,0.0,60.0
183,2021-01-25 15:00:00,0.0,-9.46,51.91,3.036,619.611,521.6,0,521.6,0,0,5.0,-,0.35,1.548,0.0,0.0,60.0
184,2021-01-25 16:00:00,0.0,-8.89,46.63,2.497,619.492,349.8,0,349.8,0,0,5.0,-,0.35,1.454,0.0,0.0,60.0
185,2021-01-25 17:00:00,0.0,-9.29,43.84,1.798,619.366,93.0,0,93.0,0,0,5.0,-,0.35,1.325,0.0,0.0,60.0
186,2021-01-25 18:00:00,0.0,-10.3,43.28,4.945,619.555,-2.884,0,0.0,0,0,5.0,-,0.35,1.207,0.0,0.0,60.0
187,2021-01-25 19:00:00,0.0,-10.75,42.86,2.643,619.897,-3.81,0,0.0,0,0,5.0,-,0.35,1.153,0.0,0.0,60.0
188,2021-01-25 20:00:00,0.0,-11.32,39.33,3.149,620.153,-2.946,0,0.0,0,0,5.0,-,0.35,1.011,0.0,0.0,60.0
189,2021-01-25 21:00:00,0.0,-11.56,36.77,3.681,620.28,-2.988,0,0.0,0,0,5.0,-,0.35,0.927,0.0,0.0,60.0
190,2021-01-25 22:00:00,0.0,-12.14,38.45,3.71,620.478,-3.086,0,0.0,0,0,5.0,-,0.35,0.925,0.0,0.0,60.0
191,2021-01-25 23:00:00,0.0,-12.41,37.29,3.595,620.414,-2.857,0,0.0,0,0,5.0,-,0.35,0.878,0.0,0.0,60.0
192,2021-01-26 00:00:00,0.0,-12.75,39.85,3.393,620.292,-3.604,0,0.0,0,0,5.0,-,0.35,0.913,0.0,0.0,60.0
193,2021-01-26 01:00:00,0.0,-12.96,40.66,3.2,620.019,-3.498,0,0.0,0,0,5.0,-,0.35,0.916,0.0,0.0,60.0
194,2021-01-26 02:00:00,0.016,-13.44,43.15,3.211,620.12,-3.241,0,0.0,0,0,5.0,-,0.35,0.934,0.0,0.0,60.0
195,2021-01-26 03:00:00,0.207,-13.47,41.53,2.617,619.874,-3.326,0,0.0,0,0,5.0,-,0.35,0.897,0.0,0.0,60.0
196,2021-01-26 04:00:00,0.378,-14.19,43.43,2.875,619.79,-3.236,0,0.0,0,0,5.0,-,0.35,0.884,0.0,0.0,60.0
197,2021-01-26 05:00:00,0.518,-14.55,44.2,3.028,619.778,-3.057,0,0.0,0,0,5.0,-,0.35,0.874,0.0,0.0,60.0
198,2021-01-26 06:00:00,0.613,-14.83,44.97,3.001,619.857,-2.815,0,0.0,0,0,5.0,-,0.35,0.869,0.0,0.0,60.0
199,2021-01-26 07:00:00,0.648,-15.27,44.86,3.347,620.065,-2.64,0,0.0,0,0,5.0,-,0.35,0.835,0.0,0.0,60.0
200,2021-01-26 08:00:00,0.618,-15.6,45.67,4.18,620.264,45.33,0,45.33,0,0,5.0,-,0.35,0.827,0.0,0.0,60.0
201,2021-01-26 09:00:00,0.527,-13.99,52.14,1.319,620.592,246.7,0,246.7,0,0,5.0,-,0.35,1.079,0.0,0.0,60.0
202,2021-01-26 10:00:00,0.39,-13.49,51.61,1.575,620.838,433.8,0,433.8,0,0,5.0,-,0.35,1.113,0.0,0.0,60.0
203,2021-01-26 11:00:00,0.221,-12.23,53.23,1.541,620.827,588.6,0,588.6,0,0,5.0,-,0.35,1.272,0.0,0.0,60.0
204,2021-01-26 12:00:00,0.031,-11.19,53.22,2.086,620.326,682.0,0,682.0,0,0,5.0,-,0.35,1.383,0.0,0.0,60.0
205,2021-01-26 13:00:00,0.0,-10.2,45.38,2.344,619.581,702.9,0,702.9,0,0,5.0,-,0.35,1.276,0.0,0.0,60.0
206,2021-01-26 14:00:00,0.0,-9.05,41.45,2.307,619.004,652.5,0,652.5,0,0,5.0,-,0.35,1.276,0.0,0.0,60.0
207,2021-01-26 15:00:00,0.0,-8.1,36.48,1.825,618.712,531.0,0,531.0,0,0,5.0,-,0.35,1.21,0.0,0.0,60.0
208,2021-01-26 16:00:00,0.0,-7.527,31.34,2.221,618.507,338.8,0,338.8,0,0,5.0,-,0.35,1.087,0.0,0.0,60.0
209,2021-01-26 17:00:00,0.0,-8.08,28.91,1.536,618.444,112.8,0,112.8,0,0,5.0,-,0.35,0.961,0.0,0.0,60.0
210,2021-01-26 18:00:00,0.0,-9.13,35.12,0.223,618.46,-2.068,0,0.0,0,0,5.0,-,0.35,1.075,0.0,0.0,60.0
211,2021-01-26 19:00:00,0.0,-9.34,33.38,1.362,618.817,-3.919,0,0.0,0,0,5.0,-,0.35,1.005,0.0,0.0,60.0
212,2021-01-26 20:00:00,0.0,-10.16,28.51,3.35,619.029,-3.455,0,0.0,0,0,5.0,-,0.35,0.804,0.0,0.0,60.0
213,2021-01-26 21:00:00,0.0,-10.5,27.79,3.016,619.177,-3.327,0,0.0,0,0,5.0,-,0.35,0.763,0.0,0.0,60.0
214,2021-01-26 22:00:00,0.0,-10.97,25.45,4.085,619.244,-3.762,0,0.0,0,0,5.0,-,0.35,0.673,0.0,0.0,60.0
215,2021-01-26 23:00:00,0.0,-11.69,28.69,3.76,619.398,-3.528,0,0.0,0,0,5.0,-,0.35,0.716,0.0,0.0,60.0
216,2021-01-27 00:00:00,0.0,-12.16,31.82,3.62,619.48,-3.4,0,0.0,0,0,5.0,-,0.35,0.765,0.0,0.0,60.0
217,2021-01-27 01:00:00,0.0,-12.18,33.91,3.716,619.398,-3.392,0,0.0,0,0,5.0,-,0.35,0.814,0.0,0.0,60.0
218,2021-01-27 02:00:00,0.018,-12.4,35.24,3.249,619.485,-3.292,0,0.0,0,0,5.0,-,0.35,0.831,0.0,0.0,60.0
219,2021-01-27 03:00:00,0.209,-12.65,32.55,2.973,619.402,-3.239,0,0.0,0,0,5.0,-,0.35,0.752,0.0,0.0,60.0
220,2021-01-27 04:00:00,0.381,-12.94,31.62,2.888,619.25,-3.188,0,0.0,0,0,5.0,-,0.35,0.713,0.0,0.0,60.0
221,2021-01-27 05:00:00,0.521,-13.38,34.86,1.375,619.183,-2.964,0,0.0,0,0,5.0,-,0.35,0.759,0.0,0.0,60.0
222,2021-01-27 06:00:00,0.617,-13.62,34.84,2.198,619.456,-2.713,0,0.0,0,0,5.0,-,0.35,0.743,0.0,0.0,60.0
223,2021-01-27 07:00:00,0.653,-13.88,37.51,1.141,619.909,-2.594,0,0.0,0,0,5.0,-,0.35,0.783,0.0,0.0,60.0
224,2021-01-27 08:00:00,0.622,-14.34,41.47,1.3,620.208,49.43,0,49.43,0,0,5.0,-,0.35,0.834,0.0,0.0,60.0
225,2021-01-27 09:00:00,0.531,-12.44,38.52,0.433,620.524,256.3,0,256.3,0,0,5.0,-,0.35,0.905,0.0,0.0,60.0
226,2021-01-27 10:00:00,0.394,-12.36,39.73,1.854,621.028,447.8,0,447.8,0,0,5.0,-,0.35,0.939,0.0,0.0,60.0
227,2021-01-27 11:00:00,0.224,-11.44,42.86,1.981,621.083,603.5,0,603.5,0,0,5.0,-,0.35,1.091,0.0,0.0,60.0
228,2021-01-27 12:00:00,0.034,-10.16,41.17,2.24,620.721,699.1,0,699.1,0,0,5.0,-,0.35,1.161,0.0,0.0,60.0
229,2021-01-27 13:00:00,0.0,-9.1,37.06,2.264,620.055,718.0,0,718.0,0,0,5.0,-,0.35,1.137,0.0,0.0,60.0
230,2021-01-27 14:00:00,0.0,-7.714,33.84,2.233,619.645,660.9,0,660.9,0,0,5.0,-,0.35,1.157,0.0,0.0,60.0
231,2021-01-27 15:00:00,0.0,-6.723,24.19,2.757,619.343,543.9,0,543.9,0,0,5.0,-,0.35,0.893,0.0,0.0,60.0
232,2021-01-27 16:00:00,0.0,-6.204,20.78,1.44,619.136,370.2,0,370.2,0,0,5.0,-,0.35,0.798,0.0,0.0,60.0
233,2021-01-27 17:00:00,0.0,-7.36,19.13,2.286,618.961,125.7,0,125.7,0,0,5.0,-,0.35,0.672,0.0,0.0,60.0
234,2021-01-27 18:00:00,0.0,-8.12,20.45,0.825,619.104,-2.394,0,0.0,0,0,5.0,-,0.35,0.677,0.0,0.0,60.0
235,2021-01-27 19:00:00,0.0,-9.36,22.77,4.021,619.461,-3.784,0,0.0,0,0,5.0,-,0.35,0.684,0.0,0.0,60.0
236,2021-01-27 20:00:00,0.0,-9.57,18.58,2.933,619.546,-3.481,0,0.0,0,0,5.0,-,0.35,0.549,0.0,0.0,60.0
237,2021-01-27 21:00:00,0.0,-9.96,18.02,3.13,619.834,-3.493,0,0.0,0,0,5.0,-,0.35,0.516,0.0,0.0,60.0
238,2021-01-27 22:00:00,0.0,-10.74,22.43,3.845,619.911,-3.249,0,0.0,0,0,5.0,-,0.35,0.604,0.0,0.0,60.0
239,2021-01-27 23:00:00,0.0,-11.15,26.12,3.137,620.069,-3.871,0,0.0,0,0,5.0,-,0.35,0.681,0.0,0.0,60.0
240,2021-01-28 00:00:00,0.0,-11.55,25.91,3.283,620.036,-3.381,0,0.0,0,0,5.0,-,0.35,0.654,0.0,0.0,60.0
241,2021-01-28 01:00:00,0.0,-11.91,28.41,2.744,620.062,-3.519,0,0.0,0,0,5.0,-,0.35,0.697,0.0,0.0,60.0
242,2021-01-28 02:00:00,0.02,-12.01,29.12,3.336,619.95,-3.383,0,0.0,0,0,5.0,-,0.35,0.708,0.0,0.0,60.0
243,2021-01-28 03:00:00,0.212,-12.64,32.08,3.88,619.808,-3.174,0,0.0,0,0,5.0,-,0.35,0.741,0.0,0.0,60.0
244,2021-01-28 04:00:00,0.384,-12.65,31.67,2.518,619.524,-2.908,0,0.0,0,0,5.0,-,0.35,0.731,0.0,0.0,60.0
245,2021-01-28 05:00:00,0.525,-12.97,32.28,1.82,619.362,-3.145,0,0.0,0,0,5.0,-,0.35,0.726,0.0,0.0,60.0
246,2021-01-28 06:00:00,0.621,-13.36,33.59,2.005,619.407,-2.998,0,0.0,0,0,5.0,-,0.35,0.732,0.0,0.0,60.0
247,2021-01-28 07:00:00,0.657,-13.9,37.35,0.471,619.769,-2.773,0,0.0,0,0,5.0,-,0.35,0.779,0.0,0.0,60.0
248,2021-01-28 08:00:00,0.627,-14.22,38.81,0.286,620.126,51.95,0,51.95,0,0,5.0,-,0.35,0.788,0.0,0.0,60.0
249,2021-01-28 09:00:00,0.536,-12.83,39.66,0.847,620.448,253.7,0,253.7,0,0,5.0,-,0.35,0.903,0.0,0.0,60.0
250,2021-01-28 10:00:00,0.398,-11.79,36.49,0.644,620.806,410.5,0,410.5,0,0,5.0,-,0.35,0.903,0.0,0.0,60.0
251,2021-01-28 11:00:00,0.228,-11.41,39.71,1.894,620.909,590.5,0,590.5,0,0,5.0,-,0.35,1.014,0.0,0.0,60.0
252,2021-01-28 12:00:00,0.038,-10.19,34.94,1.456,620.757,695.7,0,695.7,0,0,5.0,-,0.35,0.983,0.0,0.0,60.0
253,2021-01-28 13:00:00,0.0,-8.99,32.94,2.694,620.121,625.9,0,625.9,0,0,5.0,-,0.35,1.019,0.0,0.0,60.0
254,2021-01-28 14:00:00,0.0,-8.52,29.09,3.34,619.507,556.6,0,556.6,0,0,5.0,-,0.35,0.934,0.0,0.0,60.0
255,2021-01-28 15:00:00,0.0,-7.985,21.12,3.925,619.069,629.3,0,629.3,0,0,5.0,-,0.35,0.707,0.0,0.0,60.0
256,2021-01-28 16:00:00,0.0,-8.08,23.16,4.235,618.478,294.3,0,294.3,0,0,5.0,-,0.35,0.769,0.0,0.0,60.0
257,2021-01-28 17:00:00,0.0,-8.68,23.35,3.184,618.691,135.0,0,135.0,0,0,5.0,-,0.35,0.74,0.0,0.0,60.0
258,2021-01-28 18:00:00,0.0,-9.28,29.08,0.339,618.891,-1.908,0,0.0,0,0,5.0,-,0.35,0.879,0.0,0.0,60.0
259,2021-01-28 19:00:00,0.0,-9.76,28.7,2.302,619.146,-2.539,0,0.0,0,0,5.0,-,0.35,0.836,0.0,0.0,60.0
260,2021-01-28 20:00:00,0.0,-10.4,29.77,2.616,619.276,-3.205,0,0.0,0,0,5.0,-,0.35,0.824,0.0,0.0,60.0
261,2021-01-28 21:00:00,0.0,-10.69,29.54,4.167,619.175,-2.613,0,0.0,0,0,5.0,-,0.35,0.799,0.0,0.0,60.0
262,2021-01-28 22:00:00,0.0,-10.64,29.64,2.047,619.072,-2.005,0,0.0,0,0,5.0,-,0.35,0.805,0.0,0.0,60.0
263,2021-01-28 23:00:00,0.0,-10.56,31.64,1.29,619.196,-1.743,0,0.0,0,0,5.0,-,0.35,0.865,0.0,0.0,60.0
264,2021-01-29 00:00:00,0.0,-10.84,32.2,1.249,619.204,-1.61,0,0.0,0,0,5.0,-,0.35,0.86,0.0,0.0,60.0
265,2021-01-29 01:00:00,0.0,-11.27,36.48,1.429,619.072,-1.809,0,0.0,0,0,5.0,-,0.35,0.942,0.0,0.0,60.0
266,2021-01-29 02:00:00,0.022,-11.84,59.06,1.998,619.042,-1.662,0,0.0,0,0,5.0,-,0.35,1.456,0.0,0.0,60.0
267,2021-01-29 03:00:00,0.214,-11.79,54.99,1.704,618.876,-2.785,0,0.0,0,0,5.0,-,0.35,1.361,0.0,0.0,60.0
268,2021-01-29 04:00:00,0.387,-11.94,52.4,2.299,618.554,-2.721,0,0.0,0,0,5.0,-,0.35,1.282,0.0,0.0,60.0
269,2021-01-29 05:00:00,0.529,-12.68,49.15,2.966,618.398,-2.681,0,0.0,0,0,5.0,-,0.35,1.132,0.0,0.0,60.0
270,2021-01-29 06:00:00,0.625,-12.87,46.85,2.923,618.356,-2.676,0,0.0,0,0,5.0,-,0.35,1.063,0.0,0.0,0.0
271,2021-01-29 07:00:00,0.662,-13.22,49.49,3.093,618.672,-3.271,0,0.0,0,0,5.0,-,0.35,1.091,0.0,0.0,0.0
272,2021-01-29 08:00:00,0.632,-13.03,46.71,2.574,619.002,22.67,0,22.67,0,0,5.0,-,0.35,1.046,0.0,0.0,0.0
273,2021-01-29 09:00:00,0.54,-11.74,47.72,0.809,619.427,89.4,0,89.4,0,0,5.0,-,0.35,1.186,0.0,0.0,0.0
274,2021-01-29 10:00:00,0.402,-10.9,43.41,2.307,619.859,302.2,0,302.2,0,0,5.0,-,0.35,1.154,0.0,0.0,0.0
275,2021-01-29 11:00:00,0.232,-10.7,41.78,2.226,620.029,572.7,0,572.7,0,0,5.0,-,0.35,1.129,0.0,0.0,0.0
276,2021-01-29 12:00:00,0.041,-9.43,31.76,3.091,619.633,536.7,0,536.7,0,0,5.0,-,0.35,0.949,0.0,0.0,0.0
277,2021-01-29 13:00:00,0.0,-9.49,25.68,3.349,619.115,287.0,0,287.0,0,0,5.0,-,0.35,0.764,0.0,0.0,0.0
278,2021-01-29 14:00:00,0.0,-9.28,22.72,2.883,618.891,279.9,0,279.9,0,0,5.0,-,0.35,0.687,0.0,0.0,0.0
279,2021-01-29 15:00:00,0.0,-9.05,21.19,4.009,618.697,265.3,0,265.3,0,0,5.0,-,0.35,0.653,0.0,0.0,0.0
280,2021-01-29 16:00:00,0.0,-8.9,23.05,4.781,618.619,409.5,0,409.5,0,0,5.0,-,0.35,0.718,0.0,0.0,0.0
281,2021-01-29 17:00:00,0.0,-9.46,25.09,4.484,618.58,133.7,0,133.7,0,0,5.0,-,0.35,0.748,0.0,0.0,0.0
282,2021-01-29 18:00:00,0.0,-9.88,27.27,4.074,618.804,-1.249,0,0.0,0,0,5.0,-,0.35,0.786,0.0,0.0,0.0
283,2021-01-29 19:00:00,0.0,-10.75,32.03,0.339,619.236,-3.444,0,0.0,0,0,5.0,-,0.35,0.862,0.0,0.0,0.0
284,2021-01-29 20:00:00,0.0,-11.59,29.78,5.052,619.571,-3.129,0,0.0,0,0,5.0,-,0.35,0.749,0.0,0.0,0.0
285,2021-01-29 21:00:00,0.0,-12.08,31.67,3.879,620.138,-2.968,0,0.0,0,0,5.0,-,0.35,0.766,0.0,0.0,0.0
286,2021-01-29 22:00:00,0.0,-12.49,30.67,5.118,620.417,-3.34,0,0.0,0,0,5.0,-,0.35,0.718,0.0,0.0,0.0
287,2021-01-29 23:00:00,0.0,-12.96,29.48,4.045,620.652,-4.157,0,0.0,0,0,5.0,-,0.35,0.664,0.0,0.0,0.0
288,2021-01-30 00:00:00,0.0,-13.29,27.06,4.742,620.812,-3.589,0,0.0,0,0,5.0,-,0.35,0.593,0.0,0.0,0.0
289,2021-01-30 01:00:00,0.0,-13.3,27.56,3.056,620.918,-3.624,0,0.0,0,0,5.0,-,0.35,0.604,0.0,0.0,0.0
290,2021-01-30 02:00:00,0.024,-13.87,30.24,3.395,621.025,-3.025,0,0.0,0,0,5.0,-,0.35,0.632,0.0,0.0,0.0
291,2021-01-30 03:00:00,0.217,-14.15,34.17,3.473,621.002,-2.939,0,0.0,0,0,5.0,-,0.35,0.698,0.0,0.0,0.0
292,2021-01-30 04:00:00,0.39,-14.54,37.78,2.377,620.958,-2.842,0,0.0,0,0,5.0,-,0.35,0.747,0.0,0.0,0.0
293,2021-01-30 05:00:00,0.532,-14.77,39.16,3.42,620.939,-3.061,0,0.0,0,0,5.0,-,0.35,0.76,0.0,0.0,0.0
294,2021-01-30 06:00:00,0.63,-14.89,39.99,3.282,621.086,-2.785,0,0.0,0,0,5.0,-,0.35,0.769,0.0,0.0,0.0
295,2021-01-30 07:00:00,0.667,-15.01,41.37,3.768,621.327,-2.681,0,0.0,0,0,5.0,-,0.35,0.787,0.0,0.0,0.0
296,2021-01-30 08:00:00,0.636,-15.25,41.23,2.615,622.275,62.77,0,62.77,0,0,5.0,-,0.35,0.769,0.0,0.0,0.0
297,2021-01-30 09:00:00,0.545,-13.6,38.51,0.779,622.674,264.3,0,264.3,0,0,5.0,-,0.35,0.823,0.0,0.0,0.0
298,2021-01-30 10:00:00,0.406,-12.91,38.36,1.638,622.799,456.4,0,456.4,0,0,5.0,-,0.35,0.867,0.0,0.0,0.0
299,2021-01-30 11:00:00,0.236,-11.76,36.04,1.765,622.54,607.5,0,607.5,0,0,5.0,-,0.35,0.894,0.0,0.0,0.0
300,2021-01-30 12:00:00,0.044,-10.7,32.78,2.55,621.955,709.7,0,709.7,0,0,5.0,-,0.35,0.886,0.0,0.0,0.0
301,2021-01-30 13:00:00,0.0,-9.93,31.99,2.74,621.0,737.8,0,737.8,0,0,5.0,-,0.35,0.919,0.0,0.0,0.0
302,2021-01-30 14:00:00,0.0,-9.18,29.35,3.523,620.245,689.9,0,689.9,0,0,5.0,-,0.35,0.895,0.0,0.0,0.0
303,2021-01-30 15:00:00,0.0,-8.15,27.15,2.83,619.969,561.9,0,561.9,0,0,5.0,-,0.35,0.897,0.0,0.0,0.0
304,2021-01-30 16:00:00,0.0,-7.896,26.49,2.379,619.917,427.7,0,427.7,0,0,5.0,-,0.35,0.893,0.0,0.0,0.0
305,2021-01-30 17:00:00,0.0,-8.09,25.6,0.917,619.985,184.9,0,184.9,0,0,5.0,-,0.35,0.85,0.0,0.0,0.0
306,2021-01-30 18:00:00,0.0,-9.08,30.38,5.267,620.072,-1.821,0,0.0,0,0,5.0,-,0.35,0.933,0.0,0.0,0.0
307,2021-01-30 19:00:00,0.0,-9.57,28.53,3.295,620.642,-3.472,0,0.0,0,0,5.0,-,0.35,0.843,0.0,0.0,0.0
308,2021-01-30 20:00:00,0.0,-10.28,29.82,4.125,621.1,-3.557,0,0.0,0,0,5.0,-,0.35,0.833,0.0,0.0,0.0
309,2021-01-30 21:00:00,0.0,-10.51,29.42,3.996,621.206,-3.381,0,0.0,0,0,5.0,-,0.35,0.807,0.0,0.0,0.0
310,2021-01-30 22:00:00,0.0,-10.78,29.46,3.504,621.26,-4.506,0,0.0,0,0,5.0,-,0.35,0.791,0.0,0.0,0.0
311,2021-01-30 23:00:00,0.0,-11.02,29.9,3.392,621.421,-3.735,0,0.0,0,0,5.0,-,0.35,0.787,0.0,0.0,0.0
312,2021-01-31 00:00:00,0.0,-11.25,29.2,2.889,621.428,-3.67,0,0.0,0,0,5.0,-,0.35,0.755,0.0,0.0,0.0
313,2021-01-31 01:00:00,0.0,-11.68,30.11,3.639,621.346,-3.483,0,0.0,0,0,5.0,-,0.35,0.752,0.0,0.0,0.0
314,2021-01-31 02:00:00,0.027,-12.32,32.66,4.11,621.336,-3.429,0,0.0,0,0,5.0,-,0.35,0.775,0.0,0.0,0.0
315,2021-01-31 03:00:00,0.22,-12.25,30.37,3.513,621.202,-3.338,0,0.0,0,0,5.0,-,0.35,0.724,0.0,0.0,0.0
316,2021-01-31 04:00:00,0.393,-12.67,32.07,3.494,620.94,-2.79,0,0.0,0,0,5.0,-,0.35,0.739,0.0,0.0,0.0
317,2021-01-31 05:00:00,0.536,-13.24,32.91,3.233,620.966,-2.804,0,0.0,0,0,5.0,-,0.35,0.724,0.0,0.0,0.0
318,2021-01-31 06:00:00,0.634,-13.54,34.09,3.602,621.175,-2.476,0,0.0,0,0,5.0,-,0.35,0.732,0.0,0.0,0.0
319,2021-01-31 07:00:00,0.672,-13.45,33.7,2.339,621.504,-2.399,0,0.0,0,0,5.0,-,0.35,0.729,0.0,0.0,0.0
320,2021-01-31 08:00:00,0.641,-13.68,34.35,1.897,622.16,80.0,0,80.0,0,0,5.0,-,0.35,0.729,0.0,0.0,0.0
321,2021-01-31 09:00:00,0.549,-12.62,37.01,2.068,622.268,268.2,0,268.2,0,0,5.0,-,0.35,0.857,0.0,0.0,0.0
322,2021-01-31 10:00:00,0.41,-11.77,36.01,1.472,622.479,453.8,0,453.8,0,0,5.0,-,0.35,0.893,0.0,0.0,0.0
323,2021-01-31 11:00:00,0.239,-10.37,33.42,2.264,622.65,530.3,0,530.3,0,0,5.0,-,0.35,0.927,0.0,0.0,0.0
324,2021-01-31 12:00:00,0.048,-9.53,32.54,2.443,622.436,694.6,0,694.6,0,0,5.0,-,0.35,0.965,0.0,0.0,0.0
325,2021-01-31 13:00:00,0.0,-8.52,30.89,2.51,621.927,743.7,0,743.7,0,0,5.0,-,0.35,0.992,0.0,0.0,0.0
326,2021-01-31 14:00:00,0.0,-7.414,28.31,3.143,621.425,697.0,0,697.0,0,0,5.0,-,0.35,0.991,0.0,0.0,0.0
327,2021-01-31 15:00:00,0.0,-6.739,26.15,3.13,621.202,563.6,0,563.6,0,0,5.0,-,0.35,0.964,0.0,0.0,0.0
328,2021-01-31 16:00:00,0.0,-6.163,24.2,3.035,620.915,386.3,0,386.3,0,0,5.0,-,0.35,0.933,0.0,0.0,0.0
329,2021-01-31 17:00:00,0.0,-6.238,24.43,1.128,620.916,166.3,0,166.3,0,0,5.0,-,0.35,0.936,0.0,0.0,60.0
330,2021-01-31 18:00:00,0.0,-6.872,26.33,0.323,621.099,-1.183,0,0.0,0,0,5.0,-,0.35,0.961,0.0,0.0,60.0
331,2021-01-31 19:00:00,0.0,-7.987,30.86,0.104,621.434,-3.845,0,0.0,0,0,5.0,-,0.35,1.033,0.0,0.0,60.0
332,2021-01-31 20:00:00,0.0,-7.761,27.54,2.225,621.86,-3.469,0,0.0,0,0,5.0,-,0.35,0.938,0.0,0.0,60.0
333,2021-01-31 21:00:00,0.0,-7.898,26.35,2.613,622.224,-2.438,0,0.0,0,0,5.0,-,0.35,0.888,0.0,0.0,60.0
334,2021-01-31 22:00:00,0.0,-8.03,29.66,1.262,622.475,-2.667,0,0.0,0,0,5.0,-,0.35,0.989,0.0,0.0,60.0
335,2021-01-31 23:00:00,0.0,-8.43,28.71,2.264,622.61,-3.31,0,0.0,0,0,5.0,-,0.35,0.928,0.0,0.0,60.0
336,2021-02-01 00:00:00,0.0,-9.35,34.55,0.766,622.554,-3.633,0,0.0,0,0,5.0,-,0.35,1.039,0.0,0.0,60.0
337,2021-02-01 01:00:00,0.0,-9.62,30.92,2.936,622.371,-2.735,0,0.0,0,0,5.0,-,0.35,0.91,0.0,0.0,60.0
338,2021-02-01 02:00:00,0.029,-9.48,30.03,2.415,621.922,-1.776,0,0.0,0,0,5.0,-,0.35,0.894,0.0,0.0,60.0
339,2021-02-01 03:00:00,0.223,-10.43,39.99,0.025,622.144,-1.182,0,0.0,0,0,5.0,-,0.35,1.104,0.0,0.0,60.0
340,2021-02-01 04:00:00,0.397,-8.84,34.3,1.039,621.672,-1.363,0,0.0,0,0,5.0,-,0.35,1.074,0.0,0.0,60.0
341,2021-02-01 05:00:00,0.54,-10.78,41.85,1.356,621.878,-1.812,0,0.0,0,0,5.0,-,0.35,1.124,0.0,0.0,60.0
342,2021-02-01 06:00:00,0.639,-10.24,41.74,1.027,622.108,-3.13,0,0.0,0,0,5.0,-,0.35,1.17,0.0,0.0,60.0
343,2021-02-01 07:00:00,0.677,-10.82,43.36,0.318,622.672,-2.792,0,0.0,0,0,5.0,-,0.35,1.16,0.0,0.0,60.0
344,2021-02-01 08:00:00,0.646,-10.38,45.22,1.846,623.005,67.26,0,67.26,0,0,5.0,-,0.35,1.253,0.0,0.0,60.0
345,2021-02-01 09:00:00,0.554,-10.51,41.54,0.59,623.545,264.4,0,264.4,0,0,5.0,-,0.35,1.14,0.0,0.0,60.0
346,2021-02-01 10:00:00,0.414,-8.71,35.42,0.914,624.074,419.7,0,419.7,0,0,5.0,-,0.35,1.12,0.0,0.0,60.0
347,2021-02-01 11:00:00,0.243,-8.07,34.09,2.148,624.139,526.6,0,526.6,0,0,5.0,-,0.35,1.133,0.0,0.0,60.0
348,2021-02-01 12:00:00,0.051,-6.711,31.09,2.091,623.852,710.4,0,710.4,0,0,5.0,-,0.35,1.149,0.0,0.0,60.0
349,2021-02-01 13:00:00,0.0,-5.532,29.13,2.462,623.505,724.5,0,724.5,0,0,5.0,-,0.35,1.178,0.0,0.0,60.0
350,2021-02-01 14:00:00,0.0,-4.725,25.42,3.709,622.79,618.8,0,618.8,0,0,5.0,-,0.35,1.093,0.0,0.0,60.0
351,2021-02-01 15:00:00,0.0,-4.034,22.05,2.796,622.715,536.3,0,536.3,0,0,5.0,-,0.35,0.999,0.0,0.0,60.0
352,2021-02-01 16:00:00,0.0,-4.262,17.66,3.157,622.714,356.1,0,356.1,0,0,5.0,-,0.35,0.786,0.0,0.0,60.0
353,2021-02-01 17:00:00,0.0,-4.505,20.56,3.436,622.259,189.1,0,189.1,0,0,5.0,-,0.35,0.899,0.0,0.0,60.0
354,2021-02-01 18:00:00,0.0,-5.172,26.29,2.423,622.741,-0.319,0,0.0,0,0,5.0,-,0.35,1.093,0.0,0.0,60.0
355,2021-02-01 19:00:00,0.0,-6.595,24.04,4.347,623.109,-3.713,0,0.0,0,0,5.0,-,0.35,0.896,0.0,0.0,60.0
356,2021-02-01 20:00:00,0.0,-6.996,19.01,3.973,623.344,-3.522,0,0.0,0,0,5.0,-,0.35,0.687,0.0,0.0,60.0
357,2021-02-01 21:00:00,0.0,-7.707,21.67,5.289,623.731,-3.985,0,0.0,0,0,5.0,-,0.35,0.741,0.0,0.0,60.0
358,2021-02-01 22:00:00,0.0,-8.27,24.08,3.794,623.758,-3.197,0,0.0,0,0,5.0,-,0.35,0.788,0.0,0.0,60.0
359,2021-02-01 23:00:00,0.0,-8.47,25.71,2.462,623.876,-3.19,0,0.0,0,0,5.0,-,0.35,0.829,0.0,0.0,60.0
360,2021-02-02 00:00:00,0.0,-8.99,27.58,2.989,623.86,-3.101,0,0.0,0,0,5.0,-,0.35,0.853,0.0,0.0,60.0
